types, dx, dy, counts
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 4, 0;1;7;0;0;3;0;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 4, 0;1;7;0;2;0;0;5;1
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 4, 0;1;7;1;0;1;6;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 4, 0;1;7;2;0;0;0;1;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 4, 0;2;6;0;1;1;0;6;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 4, 0;5;1;0;2;0;0;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 4, 0;5;1;0;2;0;2;0;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 4, 0;6;0;0;0;3;0;6;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 4, 0;6;0;0;0;3;1;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 4, 1;0;7;0;0;3;0;1;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 4, 1;0;7;0;0;3;1;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 4, 1;0;7;0;0;3;1;1;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 4, 1;1;6;0;0;3;0;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 4, 1;1;6;0;0;3;0;6;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 4, 1;1;6;0;0;3;1;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 4, 1;1;6;0;2;0;0;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 4, 1;1;6;0;2;0;0;5;1
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 4, 1;1;6;2;0;0;5;0;1
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 4, 2;0;6;0;0;3;6;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 4, 5;0;1;2;0;0;1;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 4, 5;0;1;2;0;0;5;0;1
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 4, 6;0;0;0;0;3;1;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 4, 6;0;0;0;0;3;6;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 0;0;8;0;0;2;0;6;1
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 0;0;9;1;0;1;1;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 0;0;9;1;0;1;6;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 0;5;2;0;1;1;0;6;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 0;6;0;0;0;2;0;6;1
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 0;6;0;0;1;1;0;0;9
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 0;6;0;0;1;1;0;5;2
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 0;6;0;0;1;1;1;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 0;6;1;0;0;2;0;6;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 0;6;1;0;0;2;2;0;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 1;0;7;0;0;2;6;0;1
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 1;0;7;0;2;0;0;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 1;0;7;2;0;0;0;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 1;0;7;2;0;0;5;0;1
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 1;0;8;0;1;1;0;6;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 1;0;8;1;0;1;6;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 2;0;6;0;2;0;0;5;1
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 5;0;1;2;0;0;0;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 5;0;2;1;0;1;6;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 6;0;0;0;0;2;6;0;1
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 6;0;0;1;0;1;0;0;9
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 6;0;0;1;0;1;5;0;2
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 6;0;1;0;0;2;1;1;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 5, 6;0;1;0;0;2;6;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 6, 0;0;8;2;0;0;5;0;1
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 6, 0;0;9;0;0;1;0;7;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 6, 0;0;9;1;0;0;0;0;9
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 6, 0;1;8;0;0;1;7;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 6, 0;5;2;0;0;1;0;7;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 6, 0;5;2;0;1;0;0;6;1
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 6, 0;7;0;0;0;1;0;0;9
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 6, 0;7;0;0;0;1;0;5;2
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 6, 0;7;0;0;0;1;1;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 6, 1;0;7;0;2;0;1;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 6, 1;0;7;2;0;0;1;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 6, 1;0;8;0;0;1;0;7;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 6, 1;0;8;0;0;1;1;1;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 6, 1;0;8;0;1;0;0;6;1
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 6, 1;1;7;0;0;2;1;1;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 6, 1;2;5;0;0;2;3;0;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 6, 2;0;7;0;0;1;1;1;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 6, 5;0;2;0;0;1;7;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 6, 5;0;2;1;0;0;6;0;1
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 6, 6;0;1;1;0;0;0;0;9
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 6, 7;0;0;0;0;1;1;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 6, 7;0;0;0;0;1;2;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 6, 6, 7;0;0;0;0;1;5;0;2
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 0;0;4;0;5;0;0;3;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 0;0;6;0;1;3;2;0;4
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 0;0;6;0;3;0;0;5;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 0;0;6;1;0;3;0;0;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 0;0;6;2;0;4;2;0;2
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 0;3;0;0;5;0;1;0;3
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 0;5;0;0;0;4;3;0;3
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 0;5;0;0;3;0;0;5;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 0;5;0;0;3;0;1;0;5
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 0;5;0;0;3;0;2;0;4
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 0;5;0;1;0;3;0;5;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 1;0;3;0;5;0;0;0;4
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 1;0;3;5;0;0;1;0;3
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 1;0;5;0;0;6;2;0;2
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 1;0;5;2;0;4;2;0;2
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 1;1;2;2;0;4;0;0;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 1;1;4;0;0;4;2;0;4
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 2;0;2;1;1;4;0;0;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 2;0;2;5;0;0;3;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 2;0;4;1;0;3;1;0;5
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 2;0;4;1;1;2;0;5;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 2;0;4;1;1;2;3;0;3
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 2;0;4;1;1;2;5;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 2;1;3;0;1;3;0;0;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 3;0;0;5;0;0;0;0;4
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 3;0;0;5;0;0;3;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 4;0;2;0;0;4;0;0;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 5;0;0;0;0;4;3;0;3
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 5;0;0;1;0;3;5;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 5;0;0;3;0;0;1;0;5
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 5;0;0;3;0;0;2;0;4
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 0, 5;0;0;3;0;0;5;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 1, 0;0;5;1;0;3;1;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 1, 0;0;7;0;0;5;2;0;2
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 1, 0;0;8;0;0;2;2;1;5
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 1, 0;1;7;1;0;3;1;0;4
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 1, 0;2;4;1;0;4;0;0;5
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 1, 0;3;0;0;5;0;0;3;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 1, 0;3;0;0;5;0;2;0;2
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 1, 0;6;0;0;1;1;0;6;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 1, 0;6;0;1;0;1;0;6;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 1, 0;6;0;1;0;1;2;0;5
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 1, 1;0;3;5;0;0;0;0;4
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 1, 1;0;5;0;3;0;0;5;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 1, 1;0;7;1;0;3;0;0;5
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 1, 2;0;2;0;5;0;0;3;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 1, 2;0;2;0;5;0;1;0;3
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 1, 2;0;6;1;0;1;0;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 1, 5;0;0;3;0;0;0;1;5
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 1, 6;0;0;1;0;1;6;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 0;0;8;0;0;4;3;0;2
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 0;0;8;0;2;0;0;6;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 0;1;4;0;0;4;0;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 0;1;7;0;1;3;2;0;3
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 0;6;0;0;2;0;0;6;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 0;6;0;0;2;0;2;0;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 1;0;3;0;5;0;0;3;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 1;0;3;5;0;0;3;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 1;0;4;1;0;3;2;0;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 1;0;6;0;0;5;1;0;3
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 1;0;7;0;0;4;2;0;3
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 1;0;7;1;0;3;1;0;4
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 1;1;6;2;0;0;6;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 2;0;2;0;0;5;0;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 2;0;2;1;0;4;0;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 2;0;5;0;0;3;0;1;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 2;0;6;0;0;2;3;0;5
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 2;0;6;0;2;0;0;6;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 2;0;6;1;1;0;0;6;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 2;0;6;2;0;0;6;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 2;1;2;2;0;3;0;0;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 3;0;4;0;0;3;6;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 6;0;0;2;0;0;1;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 6;0;0;2;0;0;2;0;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 2, 6;0;0;2;0;0;6;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 3, 0;0;4;5;0;0;3;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 3, 0;0;7;0;1;4;1;0;3
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 3, 0;1;3;5;0;0;0;1;3
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 3, 0;1;7;0;0;4;3;0;2
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 3, 0;1;7;1;0;3;2;0;3
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 3, 0;3;0;0;5;0;0;1;3
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 3, 0;6;0;0;0;2;0;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 3, 0;6;0;0;2;0;1;1;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 3, 0;6;0;2;0;0;0;6;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 3, 1;0;7;2;0;0;6;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 3, 1;1;2;0;5;0;0;3;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 3, 1;1;6;0;2;0;0;6;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 3, 2;0;2;0;5;0;2;0;2
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 3, 2;1;2;0;0;4;0;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 3, 3;1;3;0;0;3;0;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 4, 0;0;8;0;0;3;2;0;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 4, 0;1;7;0;0;3;1;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 4, 0;1;7;0;0;3;2;0;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 4, 0;1;7;0;2;0;0;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 4, 0;1;7;2;0;0;1;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 4, 0;2;6;0;2;0;0;6;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 4, 0;6;0;0;2;0;1;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 4, 1;0;7;0;0;3;0;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 4, 1;0;7;0;0;3;2;0;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 4, 1;1;6;0;0;3;1;1;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 4, 1;1;6;0;0;3;6;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 4, 2;0;6;0;0;3;0;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 4, 2;0;6;0;0;3;1;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 4, 3;0;5;0;0;3;0;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 4, 3;0;5;0;0;3;1;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 4, 6;0;0;2;0;0;1;1;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 4, 6;0;0;2;0;0;1;2;5
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 5, 0;0;8;0;2;0;1;1;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 5, 0;0;8;1;0;1;0;0;9
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 5, 0;0;9;0;0;1;0;1;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 5, 0;1;7;0;2;0;0;6;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 5, 0;6;0;0;2;0;0;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 5, 1;0;7;0;0;2;0;6;1
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 5, 1;0;7;0;2;0;0;6;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 5, 1;0;7;1;0;1;0;0;9
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 5, 1;0;8;0;0;1;0;1;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 5, 1;0;8;1;0;0;0;0;9
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 5, 1;0;8;1;0;1;0;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 5, 2;0;6;1;0;1;2;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 5, 2;0;6;2;0;0;1;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 5, 2;1;5;2;0;0;6;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 5, 6;0;1;0;0;1;1;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 0;0;9;0;1;0;0;7;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 0;0;9;1;0;0;7;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 0;6;0;0;2;0;2;1;5
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 0;6;1;0;1;0;0;7;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 0;7;0;0;0;1;0;7;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 0;7;0;0;0;1;2;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 0;7;0;0;1;0;0;6;1
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 0;7;0;0;1;0;1;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 0;7;0;0;1;0;1;1;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 1;0;8;0;1;0;0;7;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 1;0;8;1;0;0;7;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 1;1;6;0;2;0;1;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 1;1;7;1;0;0;0;0;9
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 1;1;7;1;0;0;0;7;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 2;0;6;2;0;0;2;1;5
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 2;0;7;1;0;0;7;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 2;1;5;0;0;2;0;0;9
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 3;0;6;1;0;0;2;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 6;0;1;1;0;0;7;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 7;0;0;0;0;1;7;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 7;0;0;1;0;0;0;0;9
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 7;0;0;1;0;0;1;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 7;0;0;1;0;0;1;1;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 6, 7;0;0;1;0;0;6;0;1
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 7, 0;0;8;2;0;0;1;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 7, 0;7;0;0;1;0;0;7;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 7, 0;7;0;0;1;0;2;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 7, 1;0;8;1;0;0;2;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 7, 1;0;8;1;0;1;1;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 7, 1;1;6;0;0;2;0;0;9
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 7, 1;1;6;1;0;1;0;0;9
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 7, 2;0;7;1;0;0;1;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 7, 2;1;6;0;1;0;0;7;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 7, 3;0;5;0;2;0;0;6;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 7, 3;0;5;0;2;0;1;1;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 7, 7;0;0;0;0;1;1;1;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 7, 7, 7;0;0;1;0;0;7;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 0, 0;0;6;0;0;6;0;0;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 0, 0;0;6;0;0;6;0;1;5
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 0, 0;0;6;0;0;6;1;0;5
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 0, 0;3;0;0;5;0;0;0;4
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 0, 0;5;0;1;0;3;1;0;5
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 0, 0;5;0;1;1;2;0;5;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 0, 1;0;5;0;0;6;0;0;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 0, 1;1;2;0;5;0;2;0;2
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 0, 1;1;2;5;0;0;1;0;3
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 0, 2;0;4;0;0;4;0;5;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 0, 2;0;4;0;0;6;0;0;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 0, 3;0;3;3;0;0;5;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 0, 4;0;2;0;0;4;5;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 0, 5;0;0;3;0;0;3;0;3
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 1, 0;0;6;0;0;4;0;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 1, 0;0;6;0;0;4;0;1;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 1, 0;0;6;0;0;5;0;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 1, 0;0;7;0;0;4;0;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 1, 0;0;7;0;0;5;0;0;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 1, 0;0;8;0;0;4;0;0;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 1, 0;0;8;0;0;4;1;0;5
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 1, 0;0;8;0;1;1;0;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 1, 0;1;5;0;0;5;0;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 1, 0;1;6;0;0;5;0;0;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 1, 1;0;5;0;0;4;0;0;8
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 1, 1;0;5;0;0;5;0;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 1, 1;1;4;3;0;0;5;0;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 1, 1;1;5;0;0;5;1;0;5
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 1, 2;0;5;1;0;1;0;6;0
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 2, 0;0;6;0;0;5;1;0;6
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 2, 0;0;7;0;0;5;1;0;5
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 2, 0;0;8;0;0;4;2;0;4
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 2, 0;0;8;1;1;0;1;0;7
Starfall Hammock;Tidewhisper Sandcastle;Woodland, 8, 2, 0;6;0;2;0;0;1;1;6
